CustGroup,Customer,CustomerName,TransactionDate,InvoiceDescription,DetailLineCount,AmountDue,OriginalAmount,Tax,CollectedCheckDate,CollectedCheckNumber,CollectedCheckAmount,CollectedImage,Notes
101,210387,MADISON LAKE FOREST PARK ,41722,SERVICEALLIANCE     ,4,688,688,65.36,41795.67089,5997,688,Images\AR_201_210387_5997.pdf,
101,218195,WESTLAKE UNION CENTER    ,41722,SERVICEALLIANCE     ,4,803.42,803.42,76.32,41795.67089,6263,803.42,Images\AR_201_218195_6263.pdf,
101,205497,Eastridge Church         ,41722,SERVICEALLIANCE     ,4,4051.34,4051.34,384.88,41795.67089,9714,4051.34,Images\AR_201_205497_9714.pdf,
101,217362,Tukwila School District  ,41722,SERVICEALLIANCE     ,4,2621.08,2621.08,249,41795.67089,7567,2621.08,Images\AR_201_217362_7567.pdf,
101,221129,Pacific Blue Contracting ,41722,SERVICEALLIANCE     ,4,2549.24,2549.24,242.18,41795.67089,6995,2549.24,Images\AR_201_221129_6995.pdf,
101,202819,CBRE                     ,41722,SERVICEALLIANCE     ,4,431.16,431.16,40.96,41795.67089,9751,431.16,Images\AR_201_202819_9751.pdf,
101,218579,Washington Property Group,41722,SERVICEALLIANCE     ,4,1299.02,1299.02,123.4,41795.67089,9811,1299.02,Images\AR_201_218579_9811.pdf,
101,218875,World Vision Inc         ,41722,SERVICEALLIANCE     ,4,1887.96,1887.96,179.36,41795.67089,7806,1887.96,Images\AR_201_218875_7806.pdf,
101,200539,AMERISTAR MEATS          ,41722,SERVICEALLIANCE     ,4,998,998,94.82,41795.67089,1770,998,Images\AR_201_200539_1770.pdf,
101,205719,Escala                   ,41722,SERVICEALLIANCE     ,4,414,414,39.34,41795.67089,7206,414,Images\AR_201_205719_7206.pdf,
101,214769,SCIDPDA                  ,41722,SERVICEALLIANCE     ,4,1151.14,1151.14,109.36,41795.67089,3932,1151.14,Images\AR_201_214769_3932.pdf,
101,210944,Madison Marquette Retail ,41722,SERVICEALLIANCE     ,4,634.26,634.26,60.26,41795.67089,5965,634.26,Images\AR_201_210944_5965.pdf,
101,219597,Seattle Pacific Industrie,41722,SERVICEALLIANCE     ,4,204079.4,2276.6,216.28,41795.67089,4530,204079.4,Images\AR_201_219597_4530.pdf,
101,218359,WORLD VISION C/O CBRE    ,41722,SERVICEALLIANCE     ,4,2499.98,2499.98,237.5,41795.67089,9811,2499.98,Images\AR_201_218359_9811.pdf,
101,201248,Arden Realty Inc The Plaz,41722,SERVICEALLIANCE     ,4,1358.92,1358.92,129.1,41795.67089,6191,1358.92,Images\AR_201_201248_6191.pdf,
101,211968,Neil Walter Company      ,41722,SERVICEALLIANCE     ,4,1268,1268,120.46,41795.67089,6736,1268,Images\AR_201_211968_6736.pdf,
101,211968,Neil Walter Company      ,41722,SERVICEALLIANCE     ,4,1862,1862,176.9,41795.67089,550,1862,Images\AR_201_211968_550.pdf,
101,205666,Environmental Services #1,41722,SERVICEALLIANCE     ,4,252,252,23.94,41795.67089,6113,252,Images\AR_201_205666_6113.pdf,
101,218573,Washington Floral        ,41722,SERVICEALLIANCE     ,4,3993.88,3993.88,379.42,41795.67089,2202,3993.88,Images\AR_201_218573_2202.pdf,
101,211622,Mutual Of Enumclaw Main  ,41722,SERVICEALLIANCE     ,4,969.84,969.84,83.4,41795.67089,9475,969.84,Images\AR_201_211622_9475.pdf,
101,207979,Idaho National Lab       ,41722,SERVICEALLIANCE     ,4,3378.96,3378.96,297.34,41795.67089,3643,3378.96,Images\AR_201_207979_3643.pdf,
101,213427,Pierce County Fire Dist 5,41722,SERVICEALLIANCE     ,4,2631.84,2631.84,223.7,41795.67089,2468,2631.84,Images\AR_201_213427_2468.pdf,
101,213427,Pierce County Fire Dist 5,41722,SERVICEALLIANCE     ,4,504,504,42.84,41795.67089,508,504,Images\AR_201_213427_508.pdf,
101,217258,Total Living Choices     ,41723,SERVICEALLIANCE     ,4,2332.56,2332.56,221.6,41795.67089,6070,2332.56,Images\AR_201_217258_6070.pdf,
101,201489,BE Aerospace Bldg 2      ,41723,SERVICEALLIANCE     ,4,10595.48,10595.48,911.22,41795.67089,4135,10595.48,Images\AR_201_201489_4135.pdf,
101,210900,MUKILTEO SCHOOL DISTRICT ,41723,SERVICEALLIANCE     ,4,1530,1530,145.36,41795.67089,4835,1530,Images\AR_201_210900_4835.pdf,
101,210900,MUKILTEO SCHOOL DISTRICT ,41723,SERVICEALLIANCE     ,4,2519,2519,239.3,41795.67089,4024,2519,Images\AR_201_210900_4024.pdf,
101,201475,BAY VISTA                ,41723,SERVICEALLIANCE     ,4,3816.6,3816.6,362.58,41795.67089,6381,3816.6,Images\AR_201_201475_6381.pdf,
101,200100,2201 Enso Venture LLC    ,41723,SERVICEALLIANCE     ,4,688,688,65.36,41795.67089,327,688,Images\AR_201_200100_327.pdf,
101,209470,King County Solid Waste  ,41723,SERVICEALLIANCE     ,4,1120,1120,96.32,41795.67089,8226,1120,Images\AR_201_209470_8226.pdf,
101,200119,36TH & GRAHAM ST ASSOC   ,41723,SERVICEALLIANCE     ,4,6807.08,7394.06,702.44,41795.67089,8885,6807.08,Images\AR_201_200119_8885.pdf,
101,211970,Nelson Orthodontics      ,41723,SERVICEALLIANCE     ,4,448,448,42.56,41795.67089,6927,448,Images\AR_201_211970_6927.pdf,
101,206018,FOURTH AVENUE ASSOCIATES ,41723,SERVICEALLIANCE     ,4,330,330,31.36,41795.67089,9297,330,Images\AR_201_206018_9297.pdf,
101,218067,WASHINGTON R/E HOLDINGS  ,41723,SERVICEALLIANCE     ,4,6266,6266,576.48,41795.67089,7980,6266,Images\AR_201_218067_7980.pdf,
101,219665,Lake Washington School Di,41723,SERVICEALLIANCE     ,4,1880,1880,178.6,41795.67089,5649,1880,Images\AR_201_219665_5649.pdf,
101,218996,ZYK Enterprises          ,41723,SERVICEALLIANCE     ,7,97.87,526648,239.26,41795.67089,8500,97.87,Images\AR_201_218996_8500.pdf,
101,205689,Equity Residential       ,41723,SERVICEALLIANCE     ,4,1969,1969,187.06,41795.67089,1618,1969,Images\AR_201_205689_1618.pdf,
101,205855,FAIRWINDS- NORTHPOINTE   ,41723,SERVICEALLIANCE     ,4,118.08,118.08,10.28,41795.67089,3414,118.08,Images\AR_201_205855_3414.pdf,
101,217755,VFS Fire & Security Servi,41723,SERVICEALLIANCE     ,4,370,370,32.2,41795.67089,4147,370,Images\AR_201_217755_4147.pdf,
101,203924,City of Spokane          ,41723,SERVICEALLIANCE     ,4,1837.58,1837.58,159.86,41795.67089,1588,1837.58,Images\AR_201_203924_1588.pdf,
101,203925,City of Spokane Fleet Svc,41723,SERVICEALLIANCE     ,4,236,236,20.54,41795.67089,8185,236,Images\AR_201_203925_8185.pdf,
101,208028,Innovate Washington      ,41723,SERVICEALLIANCE     ,4,402,402,34.98,41795.67089,1489,402,Images\AR_201_208028_1489.pdf,
101,216185,Sterling Bank            ,41723,SERVICEALLIANCE     ,4,306,306,26.62,41795.67089,762,306,Images\AR_201_216185_762.pdf,
101,209420,Kiemle & Hagood Company  ,41723,SERVICEALLIANCE     ,4,249.12,249.12,21.68,41795.67089,2374,249.12,Images\AR_201_209420_2374.pdf,
101,210900,MUKILTEO SCHOOL DISTRICT ,41723,SERVICEALLIANCE     ,4,2275.24,2275.24,216.14,41795.67089,4383,2275.24,Images\AR_201_210900_4383.pdf,
101,210900,MUKILTEO SCHOOL DISTRICT ,41723,SERVICEALLIANCE     ,4,1243,1243,118.08,41795.67089,9067,1243,Images\AR_201_210900_9067.pdf,
101,210900,MUKILTEO SCHOOL DISTRICT ,41723,SERVICEALLIANCE     ,4,545,545,51.78,41795.67089,7765,545,Images\AR_201_210900_7765.pdf,
101,210900,MUKILTEO SCHOOL DISTRICT ,41723,SERVICEALLIANCE     ,4,688,688,65.36,41795.67089,3940,688,Images\AR_201_210900_3940.pdf,
101,215518,Salvation Army           ,41723,SERVICEALLIANCE     ,4,3706.22,3706.22,352.1,41795.67089,1637,3706.22,Images\AR_201_215518_1637.pdf,
101,206174,Farestart                ,41723,SERVICEALLIANCE     ,4,1350.94,1350.94,128.34,41795.67089,9643,1350.94,Images\AR_201_206174_9643.pdf,
101,200999,Alley 24                 ,41723,SERVICEALLIANCE     ,4,1498.54,1498.54,142.36,41795.67089,2721,1498.54,Images\AR_201_200999_2721.pdf,
101,216914,Tacoma Main Library      ,41723,SERVICEALLIANCE     ,4,2664,2664,253.08,41795.67089,7970,2664,Images\AR_201_216914_7970.pdf,
101,200958,Alexandria Real Estate Eq,41724,SERVICEALLIANCE     ,5,5934.84,53348.73,722.94,41795.67089,4625,5934.84,Images\AR_201_200958_4625.pdf,
101,208751,Jo Anne Hacker           ,41724,SERVICEALLIANCE     ,8,6229.44,5511.8,356.5,41795.67089,2666,6229.44,Images\AR_201_208751_2666.pdf,
101,208904,Jones Lang LaSalle       ,41724,SERVICEALLIANCE     ,4,4575.54,4575.54,375.2,41795.67089,7238,4575.54,Images\AR_201_208904_7238.pdf,
101,203734,ChemTrade Logistics      ,41354,SERVICEALLIANCE     ,4,1576,1576,119.78,41795.67089,3214,1576,Images\AR_201_203734_3214.pdf,
101,205778,Evergreen Court Retiremen,41724,SERVICEALLIANCE     ,4,1292.86,1292.86,122.82,41795.67089,1586,1292.86,Images\AR_201_205778_1586.pdf,
101,217855,Verity Credit Union      ,41724,SERVICEALLIANCE     ,4,1949.76,1949.76,185.22,41795.67089,9187,1949.76,Images\AR_201_217855_9187.pdf,
101,218341,WOMENS UNIVERSITY CLUB   ,41724,SERVICEALLIANCE     ,4,12440.58,12440.58,1181.86,41795.67089,992,12440.58,Images\AR_201_218341_992.pdf,
101,215562,Saratoga Commercial Manag,41724,SERVICEALLIANCE     ,4,2153.7,2153.7,187.38,41795.67089,1836,2153.7,Images\AR_201_215562_1836.pdf,
101,219661,Roberson Building Company,41724,SERVICEALLIANCE     ,4,3776.1,3776.1,358.72,41795.67089,559,3776.1,Images\AR_201_219661_559.pdf,
101,210024,Larry Smith              ,41724,SERVICEALLIANCE     ,4,521,521,44.28,41795.67089,1801,521,Images\AR_201_210024_1801.pdf,
101,206779,GVA Kidder Mathews       ,41724,SERVICEALLIANCE     ,4,363.5,363.5,34.54,41795.67089,9482,363.5,Images\AR_201_206779_9482.pdf,
101,216940,Target Store             ,41724,SERVICEALLIANCE     ,4,1264.62,1264.62,103.7,41795.67089,3593,1264.62,Images\AR_201_216940_3593.pdf,
101,214344,Rexam                    ,41724,SERVICEALLIANCE     ,4,835,835,79.32,41795.67089,7163,835,Images\AR_201_214344_7163.pdf,
101,208904,Jones Lang LaSalle       ,41724,SERVICEALLIANCE     ,4,725,725,68.88,41795.67089,9037,725,Images\AR_201_208904_9037.pdf,
101,214344,Rexam                    ,41724,SERVICEALLIANCE     ,4,688,688,65.36,41795.67089,3806,688,Images\AR_201_214344_3806.pdf,
101,221124,DGSE Properties          ,41724,SERVICEALLIANCE     ,4,2186.58,2186.58,207.72,41795.67089,4770,2186.58,Images\AR_201_221124_4770.pdf,
101,217362,Tukwila School District  ,41724,SERVICEALLIANCE     ,4,584,584,55.48,41795.67089,3212,584,Images\AR_201_217362_3212.pdf,
101,208904,Jones Lang LaSalle       ,41724,SERVICEALLIANCE     ,4,918.16,918.16,87.22,41795.67089,3694,918.16,Images\AR_201_208904_3694.pdf,
101,208904,Jones Lang LaSalle       ,41724,SERVICEALLIANCE     ,4,1151.5,1151.5,109.4,41795.67089,504,1151.5,Images\AR_201_208904_504.pdf,
101,213436,Pike St Investors LLC    ,41724,SERVICEALLIANCE     ,4,2090,2090,198.56,41795.67089,6104,2090,Images\AR_201_213436_6104.pdf,
101,204835,David Gibson             ,41724,SERVICEALLIANCE     ,4,448,448,42.56,41795.67089,5865,448,Images\AR_201_204835_5865.pdf,
101,210776,Mill Works Supply        ,41724,SERVICEALLIANCE     ,4,448,448,42.56,41795.67089,6697,448,Images\AR_201_210776_6697.pdf,
101,218107,WBRPII                   ,41724,SERVICEALLIANCE     ,4,1041.42,1041.42,98.94,41795.67089,9320,1041.42,Images\AR_201_218107_9320.pdf,
101,206809,Garner Property Managemen,41724,SERVICEALLIANCE     ,4,448,448,42.56,41795.67089,5349,448,Images\AR_201_206809_5349.pdf,
101,208904,Jones Lang LaSalle       ,41724,SERVICEALLIANCE     ,4,427.5,427.5,40.62,41795.67089,9786,427.5,Images\AR_201_208904_9786.pdf,
101,203683,Champion Building /Dave M,41724,SERVICEALLIANCE     ,4,1316.08,1316.08,125.02,41795.67089,4292,1316.08,Images\AR_201_203683_4292.pdf,
101,208904,Jones Lang LaSalle       ,41724,SERVICEALLIANCE     ,4,1188.42,1188.42,112.9,41795.67089,2753,1188.42,Images\AR_201_208904_2753.pdf,
101,217820,Valley Hospital & Medical,41724,SERVICEALLIANCE     ,4,452,452,39.32,41795.67089,7114,452,Images\AR_201_217820_7114.pdf,
101,209589,LA Fitness               ,41724,SERVICEALLIANCE     ,4,840,840,70.56,41795.67089,9317,840,Images\AR_201_209589_9317.pdf,
101,209589,LA Fitness               ,41724,SERVICEALLIANCE     ,4,840,840,70.56,41795.67089,7030,840,Images\AR_201_209589_7030.pdf,
101,204043,Columbia Center Property ,41724,SERVICEALLIANCE     ,4,25554,25554,2427.64,41795.67089,7003,25554,Images\AR_201_204043_7003.pdf,
101,217821,Valley Medical Center    ,41724,SERVICEALLIANCE     ,4,6156,6156,584.82,41795.67089,9527,6156,Images\AR_201_217821_9527.pdf,
101,217821,Valley Medical Center    ,41724,SERVICEALLIANCE     ,4,1866,1866,177.28,41795.67089,8049,1866,Images\AR_201_217821_8049.pdf,
101,217821,Valley Medical Center    ,41724,SERVICEALLIANCE     ,4,1866,1866,177.28,41795.67089,5956,1866,Images\AR_201_217821_5956.pdf,
101,219333,Elliott West Properties B,41724,SERVICEALLIANCE     ,4,653.96,3044,289.18,41795.67089,7653,653.96,Images\AR_201_219333_7653.pdf,
101,213000,PROPERTY DEVELOPMENT     ,41724,SERVICEALLIANCE     ,4,1421,1421,135,41795.67089,205,1421,Images\AR_201_213000_205.pdf,
101,208513,JSH Properties           ,41724,SERVICEALLIANCE     ,4,584,584,55.48,41795.67089,207,584,Images\AR_201_208513_207.pdf,
101,217393,U of W Laundry           ,41724,SERVICEALLIANCE     ,4,1280,1280,121.6,41795.67089,4989,1280,Images\AR_201_217393_4989.pdf,
101,206228,Fifth Avenue Theatre     ,41724,SERVICEALLIANCE     ,4,700,700,66.5,41795.67089,4529,700,Images\AR_201_206228_4529.pdf,
101,201221,Arden Realty Inc Canyon P,41724,SERVICEALLIANCE     ,4,2112,2112,200.64,41795.67089,3033,2112,Images\AR_201_201221_3033.pdf,
101,215702,Seattle Opera Association,41724,SERVICEALLIANCE     ,4,1398,1398,132.82,41795.67089,3283,1398,Images\AR_201_215702_3283.pdf,
101,219554,Roosevelt Apartments     ,41724,SERVICEALLIANCE     ,4,1470.66,4188,364.36,41795.67089,8155,1470.66,Images\AR_201_219554_8155.pdf,
101,211537,Mosler Lofts             ,41724,SERVICEALLIANCE     ,4,9900,9900,940.5,41795.67089,5295,9900,Images\AR_201_211537_5295.pdf,
101,203974,Clise Properties         ,41724,SERVICEALLIANCE     ,4,1850,1850,175.76,41795.67089,4048,1850,Images\AR_201_203974_4048.pdf,
101,204928,Dept of Ecology Bldg Svcs,41724,SERVICEALLIANCE     ,4,21478,21478,1868.58,41795.67089,2529,21478,Images\AR_201_204928_2529.pdf,
101,204923,Department of Ecology    ,41724,SERVICEALLIANCE     ,4,1290,1290,112.24,41795.67089,8612,1290,Images\AR_201_204923_8612.pdf,
101,211968,Neil Walter Company      ,41724,SERVICEALLIANCE     ,4,1531.5,1531.5,143.96,41795.67089,6087,1531.5,Images\AR_201_211968_6087.pdf,
101,205666,Environmental Services #1,41724,SERVICEALLIANCE     ,4,8600,8600,817,41795.67089,6382,8600,Images\AR_201_205666_6382.pdf,
101,204928,Dept of Ecology Bldg Svcs,41724,SERVICEALLIANCE     ,4,10470,10470,910.9,41795.67089,3923,10470,Images\AR_201_204928_3923.pdf,
101,202287,Big Lots                 ,41724,SERVICEALLIANCE     ,4,2823.28,2823.28,268.22,41795.67089,1461,2823.28,Images\AR_201_202287_1461.pdf,
101,203974,Clise Properties         ,41724,SERVICEALLIANCE     ,4,1850,1850,175.76,41795.67089,7308,1850,Images\AR_201_203974_7308.pdf,
101,217418,UNICO PROPERTIES         ,41724,SERVICEALLIANCE     ,4,688,688,65.36,41795.67089,3010,688,Images\AR_201_217418_3010.pdf,
101,211968,Neil Walter Company      ,41724,SERVICEALLIANCE     ,4,3081,3081,292.7,41795.67089,2314,3081,Images\AR_201_211968_2314.pdf,
101,204928,Dept of Ecology Bldg Svcs,41724,SERVICEALLIANCE     ,4,491.96,491.96,42.8,41795.67089,914,491.96,Images\AR_201_204928_914.pdf,
101,210163,Limited Brands Invoice Pr,41724,SERVICEALLIANCE     ,4,2652.56,2652.56,252,41795.67089,8854,2652.56,Images\AR_201_210163_8854.pdf,
101,216014,Spacelabs Medical        ,41724,SERVICEALLIANCE     ,4,1416,1416,121.78,41795.67089,4653,1416,Images\AR_201_216014_4653.pdf,
101,211867,NW BLDG TECH             ,41724,SERVICEALLIANCE     ,4,644,644,61.18,41795.67089,6166,644,Images\AR_201_211867_6166.pdf,
101,210084,Legacy Partners I Tukwila,41724,SERVICEALLIANCE     ,4,442,442,42,41795.67089,6018,442,Images\AR_201_210084_6018.pdf,
101,214764,SCHULTZ MILLER INC       ,41724,SERVICEALLIANCE     ,4,1108,1108,96.4,41795.67089,6720,1108,Images\AR_201_214764_6720.pdf,
101,216138,Starbucks                ,41724,SERVICEALLIANCE     ,4,1224,1224,116.28,41795.67089,5708,1224,Images\AR_201_216138_5708.pdf,
101,218702,Western Trailer Repair   ,41724,SERVICEALLIANCE     ,4,644,644,61.18,41795.67089,8259,644,Images\AR_201_218702_8259.pdf,
101,204043,Columbia Center Property ,41724,SERVICEALLIANCE     ,4,5392,5392,512.24,41795.67089,542,5392,Images\AR_201_204043_542.pdf,
101,201475,BAY VISTA                ,41724,SERVICEALLIANCE     ,4,971,971,92.24,41795.67089,911,971,Images\AR_201_201475_911.pdf,
101,201700,BMS Investments          ,41724,SERVICEALLIANCE     ,4,2327,2327,221.06,41795.67089,3574,2327,Images\AR_201_201700_3574.pdf,
101,217587,Unico                    ,41724,SERVICEALLIANCE     ,4,1004,1004,95.38,41795.67089,4254,1004,Images\AR_201_217587_4254.pdf,
101,214091,ROOSEVELT COMMONS        ,41725,SERVICEALLIANCE     ,4,2815,2815,267.42,41795.67089,3248,2815,Images\AR_201_214091_3248.pdf,
101,200100,2201 Enso Venture LLC    ,41725,SERVICEALLIANCE     ,4,3101,3101,294.6,41795.67089,9134,3101,Images\AR_201_200100_9134.pdf,
101,202190,Bellevue Towers          ,41725,SERVICEALLIANCE     ,4,8777,8777,833.82,41795.67089,3953,8777,Images\AR_201_202190_3953.pdf,
101,206228,Fifth Avenue Theatre     ,41725,SERVICEALLIANCE     ,4,105.86,105.86,10.06,41795.67089,2909,105.86,Images\AR_201_206228_2909.pdf,
101,200958,Alexandria Real Estate Eq,41725,SERVICEALLIANCE     ,4,1304.24,1304.24,123.9,41795.67089,7514,1304.24,Images\AR_201_200958_7514.pdf,
101,200150,505 UNION STATION LLC    ,41725,SERVICEALLIANCE     ,4,1613.04,1613.04,153.24,41795.67089,1454,1613.04,Images\AR_201_200150_1454.pdf,
101,215847,Showare Center           ,41725,SERVICEALLIANCE     ,4,1671.9,1671.9,158.84,41795.67089,1017,1671.9,Images\AR_201_215847_1017.pdf,
101,208904,Jones Lang LaSalle       ,41725,SERVICEALLIANCE     ,4,812.58,812.58,66.64,41795.67089,5997,812.58,Images\AR_201_208904_5997.pdf,
101,207785,Husky Terminal           ,41725,SERVICEALLIANCE     ,4,55.64,55.64,5.28,41795.67089,4710,55.64,Images\AR_201_207785_4710.pdf,
101,218106,WBRPI                    ,41725,SERVICEALLIANCE     ,4,7603.24,7603.24,722.3,41795.67089,2445,7603.24,Images\AR_201_218106_2445.pdf,
101,208806,John Hafner              ,41725,SERVICEALLIANCE     ,4,83.28,83.28,7.92,41795.67089,4985,83.28,Images\AR_201_208806_4985.pdf,
101,207662,Hines Global REIT        ,41725,SERVICEALLIANCE     ,4,171.32,171.32,16.28,41795.67089,1919,171.32,Images\AR_201_207662_1919.pdf,
101,210163,Limited Brands Invoice Pr,41725,SERVICEALLIANCE     ,4,1017.14,1017.14,96.62,41795.67089,5189,1017.14,Images\AR_201_210163_5189.pdf,
101,204947,Development Services of A,41725,SERVICEALLIANCE     ,4,960,960,91.2,41795.67089,2303,960,Images\AR_201_204947_2303.pdf,
101,215518,Salvation Army           ,41725,SERVICEALLIANCE     ,4,3125.38,3125.38,296.92,41795.67089,4122,3125.38,Images\AR_201_215518_4122.pdf,
101,210163,Limited Brands Invoice Pr,41725,SERVICEALLIANCE     ,4,2120.56,2120.56,201.46,41795.67089,3216,2120.56,Images\AR_201_210163_3216.pdf,
101,210163,Limited Brands Invoice Pr,41725,SERVICEALLIANCE     ,4,1432.96,1432.96,136.14,41795.67089,4905,1432.96,Images\AR_201_210163_4905.pdf,
101,210163,Limited Brands Invoice Pr,41725,SERVICEALLIANCE     ,4,1709.18,1709.18,162.38,41795.67089,7806,1709.18,Images\AR_201_210163_7806.pdf,
101,210274,Los Arboles Management   ,41725,SERVICEALLIANCE     ,4,25.08,25.08,2.38,41795.67089,6915,25.08,Images\AR_201_210274_6915.pdf,
101,212607,PATRICE AULD             ,41725,SERVICEALLIANCE     ,4,430.88,430.88,40.94,41795.67089,4289,430.88,Images\AR_201_212607_4289.pdf,
101,219667,Accurate Industries      ,41725,SERVICEALLIANCE     ,4,746,746,70.88,41795.67089,2683,746,Images\AR_201_219667_2683.pdf,
101,201783,BONNEVILLE INTERNATIONAL ,41725,SERVICEALLIANCE     ,4,1006.32,1006.32,95.6,41795.67089,5027,1006.32,Images\AR_201_201783_5027.pdf,
101,211503,Montclare Condominiums   ,41725,SERVICEALLIANCE     ,4,917.3,917.3,87.14,41795.67089,8616,917.3,Images\AR_201_211503_8616.pdf,
101,214943,SHAREHOUSE               ,41725,SERVICEALLIANCE     ,4,765.88,765.88,64.34,41795.67089,4851,765.88,Images\AR_201_214943_4851.pdf,
101,217215,Toledo School District   ,41725,SERVICEALLIANCE     ,4,16647.5,16647.5,1298.5,41795.67089,5912,16647.5,Images\AR_201_217215_5912.pdf,
101,215782,Sharp Labs of America    ,41725,SERVICEALLIANCE     ,4,3138,3138,263.6,41795.67089,3910,3138,Images\AR_201_215782_3910.pdf,
101,215782,Sharp Labs of America    ,41725,SERVICEALLIANCE     ,4,5792,5792,486.52,41795.67089,2692,5792,Images\AR_201_215782_2692.pdf,
101,207553,Healthcare Realty Service,41726,SERVICEALLIANCE     ,4,4620,4620,438.9,41795.67089,1338,4620,Images\AR_201_207553_1338.pdf,
101,207069,Greystar                 ,41726,SERVICEALLIANCE     ,4,1894.92,3527,335.06,41795.67089,3197,1894.92,Images\AR_201_207069_3197.pdf,
101,214934,SFERS REAL ESTATE CORP. F,41726,SERVICEALLIANCE     ,4,3090,3090,293.56,41795.67089,5749,3090,Images\AR_201_214934_5749.pdf,
101,206284,FlightSafety Internationa,41726,SERVICEALLIANCE     ,4,2833.26,2833.26,269.16,41795.67089,2941,2833.26,Images\AR_201_206284_2941.pdf,
101,205719,Escala                   ,41726,SERVICEALLIANCE     ,4,3401,3401,323.1,41795.67089,3654,3401,Images\AR_201_205719_3654.pdf,
101,206703,GRE Kruger LLC           ,41726,SERVICEALLIANCE     ,4,11460,11460,1088.7,41795.67089,5333,11460,Images\AR_201_206703_5333.pdf,
