"RecordType"|"Company"|"Number"|"VendorGroup"|"Vendor"|"VendorName"|"TransactionDate"|"JCCo"|"Job"|"JobDescription"|"Description"|"DetailLineCount"|"TotalOrigCost"|"TotalOrigTax"|"RemainingAmount"|"RemainingTax"
"PO"|"1"|"14160147"|"1"|"50461"|"CASE PARTS"|"6/9/2014 12:00:00 AM"|"1"|" 19252-001"|"T-Mobile at Two Newp"|"HVAC MATERIALS                "|"1"|"9.48"|"0.00"|"9.48"|"0.00"
"PO"|"1"|"14160149"|"1"|"52177"|"PLATT ELECTRIC SUPPLY"|"6/9/2014 12:00:00 AM"|"1"|"  8567-001"|"VADATA PDX4 POD 15"|"ELECTRICAL MATERIALS          "|"1"|"1867.12"|"0.00"|"163.48"|"0.00"
"PO"|"1"|"14160152"|"1"|"52177"|"PLATT ELECTRIC SUPPLY"|"6/9/2014 12:00:00 AM"|"1"|" 20012-001"|"PDX2 DARK FIBER"|"ELECTRICAL MATERIALS          "|"1"|"10371.50"|"0.00"|"3908.38"|"0.00"
"PO"|"1"|"14160153"|"1"|"51105"|"GRAINGER INC"|"6/9/2014 12:00:00 AM"|"1"|" 17500-001"|"PO# Verbal"|"SM FIELD MATERIALS            "|"1"|"80.95"|"0.00"|"80.95"|"0.00"
"PO"|"1"|"14160156"|"1"|"50560"|"COLUMBIA HYDRONICS CO."|"6/9/2014 12:00:00 AM"|"1"|" 17368-001"|"VADATA PDX-52 POD"|"EQUIPMENT                     "|"1"|"3316.00"|"0.00"|"3316.00"|"0.00"
"PO"|"1"|"14160163"|"1"|"55441"|"VENTILATION POWER CLEAN"|"6/9/2014 12:00:00 AM"|"1"|" 19284-001"|"Harvard Market"|"MISC ITEMS                    "|"1"|"494.20"|"0.00"|"494.20"|"0.00"
"PO"|"1"|"14160164"|"1"|"53019"|"WEST COAST AIR PRODUCTS"|"6/9/2014 12:00:00 AM"|"1"|" 17369-001"|"VADATA PDX-52 OFFICE"|"EQUIPMENT                     "|"1"|"1508.00"|"0.00"|"1508.00"|"0.00"
"PO"|"1"|"14160166"|"1"|"50080"|"AIR REPS LLC"|"6/9/2014 12:00:00 AM"|"1"|" 17368-001"|"VADATA PDX-52 POD"|"EQUIPMENT                     "|"1"|"75240.00"|"0.00"|"75240.00"|"0.00"
"PO"|"1"|"14160167"|"1"|"52768"|"THERMAL SUPPLY INC"|"6/9/2014 12:00:00 AM"|"1"|" 17368-001"|"VADATA PDX-52 POD"|"EQUIPMENT                     "|"1"|"17193.00"|"0.00"|"17193.00"|"0.00"
"PO"|"1"|"14160168"|"1"|"52648"|"STAR RENTALS"|"6/9/2014 12:00:00 AM"|"1"|" 16240-001"|"MS PERCEPTIVE PIXEL"|"RENTALS                       "|"1"|"612.00"|"0.00"|"612.00"|"0.00"
"PO"|"1"|"14160169"|"1"|"51928"|"NET-IG"|"6/9/2014 12:00:00 AM"|"1"|" 20103-001"|"VDATA PDX2 SCALING"|"TELECOMMUNICATIONS            "|"1"|"63481.60"|"0.00"|"18024.96"|"0.00"
"PO"|"1"|"14161005"|"1"|"52177"|"PLATT ELECTRIC SUPPLY"|"6/10/2014 12:00:00 AM"|"1"|"  8657-001"|"USO TENANT SPACE"|"ELECTRICAL MATERIALS          "|"1"|"282.78"|"0.00"|"84.76"|"0.00"
"PO"|"1"|"14161011"|"1"|"51413"|"JOHNSON AIR PRODUCTS"|"6/10/2014 12:00:00 AM"|"1"|"  1652-001"|"INTEL RA4"|"SM FIELD MATERIALS            "|"1"|"412.20"|"0.00"|"412.20"|"0.00"
"PO"|"1"|"14161020"|"1"|"50044"|"ACME CONSTRUCTION SUPPLY"|"6/10/2014 12:00:00 AM"|"1"|"  1652-001"|"INTEL RA4"|"SM FIELD MATERIALS            "|"1"|"2322.24"|"0.00"|"445.06"|"0.00"
"PO"|"1"|"14161022"|"1"|"51771"|"MESHER SUPPLY CO"|"6/10/2014 12:00:00 AM"|"1"|"  1324-001"|"FAMILY CARE TI"|"PLUMBING MATERIALS            "|"1"|"18.27"|"0.00"|"18.27"|"0.00"
"PO"|"1"|"14161031"|"1"|"50044"|"ACME CONSTRUCTION SUPPLY"|"6/10/2014 12:00:00 AM"|"1"|"  1652-001"|"INTEL RA4"|"SM FIELD MATERIALS            "|"1"|"558.35"|"0.00"|"356.12"|"0.00"
"PO"|"1"|"14161033"|"1"|"50576"|"COMPTON LUMBER"|"6/10/2014 12:00:00 AM"|"1"|"  1009-001"|"GENERAL BIODIESEL"|"PIPING MATERIALS              "|"1"|"32.14"|"0.00"|"32.14"|"0.00"
"PO"|"1"|"14161035"|"1"|"52677"|"STUD WELDING ASSOCIATES"|"6/10/2014 12:00:00 AM"|"1"|"  8526-001"|"FUJI ASTAXANTHIN FCT"|"SM PRODUCTION MATERIALS       "|"1"|"37.00"|"0.00"|"7.00"|"0.00"
"PO"|"1"|"14161043"|"1"|"51451"|"KELLER SUPPLY COMPANY"|"6/10/2014 12:00:00 AM"|"1"|"  1178-001"|"RUFUS 2.0 BLOCK 14"|"PIPING MATERIALS              "|"1"|"390.13"|"0.00"|"390.13"|"0.00"
"PO"|"1"|"14161057"|"1"|"50289"|"BERG SCAFFOLDING CO INC"|"6/10/2014 12:00:00 AM"|"1"|" 16341-001"|"ASH GROVE CEMENT"|"RENTALS                       "|"1"|"29.02"|"0.00"|"29.02"|"0.00"
"PO"|"1"|"14161060"|"1"|"55131"|"SEATTLE PAINTING"|"6/10/2014 12:00:00 AM"|"1"|"  1228-001"|"AMAZON BLOCK 44"|"SM PRODUCTION MATERIALS       "|"1"|"15877.00"|"0.00"|"15877.00"|"0.00"
"PO"|"1"|"14161062"|"1"|"53116"|"WE-MASUDA, GARY"|"6/10/2014 12:00:00 AM"|"1"|"  1652-001"|"INTEL RA4"|"MISC ITEMS                    "|"1"|"13455.10"|"0.00"|"13455.10"|"0.00"
"PO"|"1"|"14161067"|"1"|"53938"|"AIR DIXON"|"6/10/2014 12:00:00 AM"|"1"|" 19293-001"|"Big Lots #4573"|"MISC ITEMS                    "|"1"|"502.82"|"0.00"|"502.82"|"0.00"
"PO"|"1"|"14161076"|"1"|"52648"|"STAR RENTALS"|"6/10/2014 12:00:00 AM"|"1"|" 16361-001"|"PDX 4 POD 13"|"RENTALS                       "|"1"|"1150.00"|"0.00"|"1150.00"|"0.00"
"PO"|"1"|"14161083"|"1"|"52648"|"STAR RENTALS"|"6/10/2014 12:00:00 AM"|"1"|" 16361-001"|"PDX 4 POD 13"|"RENTALS                       "|"1"|"1150.00"|"0.00"|"1150.00"|"0.00"
"PO"|"1"|"14161085"|"1"|"52648"|"STAR RENTALS"|"6/10/2014 12:00:00 AM"|"1"|" 13754-001"|"PDX FMS 2014"|"RENTALS                       "|"1"|"171.00"|"0.00"|"171.00"|"0.00"
"PO"|"1"|"14161088"|"1"|"55357"|"US WATER SERVICES INC"|"6/10/2014 12:00:00 AM"|"1"|" 21290-001"|"Brewster SD #111"|"MISC ITEMS                    "|"1"|"1000.00"|"0.00"|"1000.00"|"0.00"
"PO"|"1"|"14161090"|"1"|"52648"|"STAR RENTALS"|"6/10/2014 12:00:00 AM"|"1"|" 16361-001"|"PDX 4 POD 13"|"RENTALS                       "|"1"|"1150.00"|"0.00"|"1150.00"|"0.00"
"PO"|"1"|"14161091"|"1"|"55357"|"US WATER SERVICES INC"|"6/10/2014 12:00:00 AM"|"1"|" 21311-001"|"Brewster SD #111"|"MISC ITEMS                    "|"1"|"1000.00"|"0.00"|"1000.00"|"0.00"
"PO"|"1"|"14161094"|"1"|"52648"|"STAR RENTALS"|"6/10/2014 12:00:00 AM"|"1"|" 16361-001"|"PDX 4 POD 13"|"RENTALS                       "|"1"|"1150.00"|"0.00"|"1150.00"|"0.00"
"PO"|"1"|"14161098"|"1"|"52094"|"PACIFIC WELDING LLC"|"6/10/2014 12:00:00 AM"|"1"|" 16341-001"|"ASH GROVE CEMENT"|"RENTALS                       "|"1"|"118.00"|"0.00"|"94.46"|"0.00"
"PO"|"1"|"14161100"|"1"|"52798"|"TOTAL RECLAIM INC"|"6/10/2014 12:00:00 AM"|"1"|" 19248-001"|"Hubbard Broadcasting"|"HVAC MATERIALS                "|"1"|"25.00"|"0.00"|"25.00"|"0.00"
"PO"|"1"|"14161102"|"1"|"50867"|"COMMERCIAL FILTER SALES"|"6/10/2014 12:00:00 AM"|"1"|" 19301-001"|"Expedia.com"|"HVAC MATERIALS                "|"1"|"52.06"|"0.00"|"52.06"|"0.00"
"PO"|"1"|"14161103"|"1"|"50919"|"FERGUSON ENTERPRISES INC"|"6/10/2014 12:00:00 AM"|"1"|"  1652-001"|"INTEL RA4"|"PIPING MATERIALS              "|"1"|"841.82"|"0.00"|"108.22"|"0.00"
"PO"|"1"|"14161104"|"1"|"50576"|"COMPTON LUMBER"|"6/10/2014 12:00:00 AM"|"1"|" 17299-001"|"LINE 1 MEZZANINE"|"MISC ITEMS                    "|"1"|"244.34"|"0.00"|"244.34"|"0.00"
"PO"|"1"|"14161105"|"1"|"52080"|"PAC MOBILE STRUCTURES INC"|"6/10/2014 12:00:00 AM"|"1"|" 16361-001"|"PDX 4 POD 13"|"RENTALS                       "|"1"|"862.00"|"0.00"|"451.00"|"0.00"
"PO"|"1"|"14161106"|"1"|"51858"|"MOTOR MART"|"6/10/2014 12:00:00 AM"|"1"|"  1043-001"|"SABEY FAN CARTES"|"HVAC MATERIALS                "|"1"|"2196.00"|"0.00"|"2196.00"|"0.00"
"PO"|"1"|"14161107"|"1"|"52648"|"STAR RENTALS"|"6/10/2014 12:00:00 AM"|"1"|" 16361-001"|"PDX 4 POD 13"|"RENTALS                       "|"1"|"3306.00"|"0.00"|"3306.00"|"0.00"
"PO"|"1"|"14161109"|"1"|"51236"|"HERMISTON PLAN CENTER"|"6/10/2014 12:00:00 AM"|"1"|"  8569-001"|"VDATA PDX4 POD 14"|"MISC ITEMS                    "|"1"|"102.00"|"0.00"|"102.00"|"0.00"
"PO"|"1"|"14161118"|"1"|"50881"|"EVAPCO, INC"|"6/10/2014 12:00:00 AM"|"1"|" 17447-001"|"Darigold-R-Mat'l $$$"|"PIPING MATERIALS              "|"1"|"477.00"|"0.00"|"477.00"|"0.00"
"PO"|"1"|"14161119"|"1"|"53027"|"WESTLAKE ELECTRONIC SPPLY"|"6/10/2014 12:00:00 AM"|"1"|"  8661-001"|"RHAPSODY"|"TELECOMMUNICATIONS            "|"1"|"120.00"|"0.00"|"120.00"|"0.00"
"PO"|"1"|"14161124"|"1"|"53103"|"WE-CHAPMAN, DAVID"|"6/10/2014 12:00:00 AM"|"1"|" 17500-001"|"PO# Verbal"|"SM FIELD MATERIALS            "|"1"|"756.50"|"0.00"|"756.50"|"0.00"
"PO"|"1"|"14161127"|"1"|"51139"|"GEM FABRICATION OF WA"|"6/10/2014 12:00:00 AM"|"1"|" 19919-001"|"5TH Avenue Building"|"PIPING MATERIALS              "|"1"|"421.28"|"0.00"|"421.28"|"0.00"
"PO"|"1"|"14161161"|"1"|"52310"|"REFRIGERATION SUPPLIES"|"6/10/2014 12:00:00 AM"|"1"|" 20894-001"|"LA Fitness - Tanasbo"|"MISC ITEMS                    "|"1"|"426.99"|"0.00"|"426.99"|"0.00"
"PO"|"1"|"14161167"|"1"|"52177"|"PLATT ELECTRIC SUPPLY"|"6/10/2014 12:00:00 AM"|"1"|" 16960-001"|"Lane County Courthou"|"HVAC MATERIALS                "|"1"|"757.18"|"0.00"|"47.80"|"0.00"
"PO"|"1"|"14161171"|"1"|"51115"|"GRAYBAR ELECTRIC"|"6/10/2014 12:00:00 AM"|"1"|"  1246-001"|"ALASKA AIRLINE CON C"|"ELECTRICAL MATERIALS          "|"1"|"5145.96"|"0.00"|"1931.18"|"0.00"
"PO"|"1"|"14161173"|"1"|"51115"|"GRAYBAR ELECTRIC"|"6/10/2014 12:00:00 AM"|"1"|"  1652-001"|"INTEL RA4"|"ELECTRICAL MATERIALS          "|"1"|"5995.75"|"0.00"|"1741.00"|"0.00"
"PO"|"1"|"14161174"|"1"|"51289"|"RS HUGHES COMPANY, INC"|"6/10/2014 12:00:00 AM"|"1"|"  1228-001"|"AMAZON BLOCK 44"|"SM PRODUCTION MATERIALS       "|"1"|"913.99"|"0.00"|"19.24"|"0.00"
"PO"|"1"|"14161177"|"1"|"50147"|"ANRITSU CO"|"6/10/2014 12:00:00 AM"|"1"|" 13958-001"|"MS CELLDAS FY14"|"TELECOMMUNICATIONS            "|"1"|"2238.00"|"0.00"|"2238.00"|"0.00"
"PO"|"1"|"14161182"|"1"|"50820"|"EDGE CONSTRUCTION SUPPLY"|"6/10/2014 12:00:00 AM"|"1"|" 17334-001"|"EINSTEIN BROS BAGELS"|"PLUMBING MATERIALS            "|"1"|"185.18"|"0.00"|"185.18"|"0.00"
"PO"|"1"|"14161183"|"1"|"51390"|"JB ENGRAVERS INC"|"6/10/2014 12:00:00 AM"|"1"|"  1312-001"|"PDX 4 POD 15"|"MISC ITEMS                    "|"1"|"334.62"|"0.00"|"334.62"|"0.00"
"PO"|"1"|"14161185"|"1"|"51969"|"NORTH COAST ELECTRIC CO"|"6/10/2014 12:00:00 AM"|"1"|"  8567-001"|"VADATA PDX4 POD 15"|"ELECTRICAL MATERIALS          "|"1"|"4354.26"|"0.00"|"1824.10"|"0.00"
"PO"|"1"|"14162005"|"1"|"52248"|"PUGET SOUND PIPE & SUPPLY"|"6/11/2014 12:00:00 AM"|"1"|" 10775-001"|"YMCA TACOMA CENTRAL"|"PLUMBING MATERIALS            "|"1"|"8116.65"|"0.00"|"4090.84"|"0.00"
"PO"|"1"|"14162006"|"1"|"52177"|"PLATT ELECTRIC SUPPLY"|"6/11/2014 12:00:00 AM"|"1"|" 20084-001"|"SABEY IGQ C4A GH"|"TELECOMMUNICATIONS            "|"1"|"4931.92"|"0.00"|"28.52"|"0.00"
"PO"|"1"|"14162012"|"1"|"52245"|"PUGET SOUND COATINGS"|"6/11/2014 12:00:00 AM"|"1"|"  1228-001"|"AMAZON BLOCK 44"|"SM FIELD MATERIALS            "|"1"|"17850.00"|"0.00"|"17850.00"|"0.00"
"PO"|"1"|"14162027"|"1"|"51639"|"M & L SUPPLY CO, INC."|"6/11/2014 12:00:00 AM"|"1"|"  1159-001"|"PYROTEK CORPORATE"|"PLUMBING MATERIALS            "|"1"|"123.31"|"0.00"|"18.81"|"0.00"
"PO"|"1"|"14162028"|"1"|"52177"|"PLATT ELECTRIC SUPPLY"|"6/11/2014 12:00:00 AM"|"1"|" 20230-001"|"Intel"|"ELECTRICAL MATERIALS          "|"1"|"2.00"|"0.00"|"2.00"|"0.00"
"PO"|"1"|"14162039"|"1"|"51821"|"MOBILE MINI INC"|"6/11/2014 12:00:00 AM"|"1"|" 16348-001"|"INTERGATE QUINCY Q2"|"RENTALS                       "|"1"|"1603.88"|"0.00"|"1603.88"|"0.00"
"PO"|"1"|"14162051"|"1"|"51821"|"MOBILE MINI INC"|"6/11/2014 12:00:00 AM"|"1"|" 16348-001"|"INTERGATE QUINCY Q2"|"RENTALS                       "|"1"|"1603.88"|"0.00"|"1603.88"|"0.00"
"PO"|"1"|"14162056"|"1"|"51821"|"MOBILE MINI INC"|"6/11/2014 12:00:00 AM"|"1"|" 16348-001"|"INTERGATE QUINCY Q2"|"RENTALS                       "|"1"|"588.94"|"0.00"|"442.78"|"0.00"
"PO"|"1"|"14162059"|"1"|"51699"|"MATHESON TRI-GAS INC-PDX"|"6/11/2014 12:00:00 AM"|"1"|" 17375-001"|"U OF P UNDERGROUND"|"PIPING MATERIALS              "|"1"|"50.41"|"0.00"|"50.41"|"0.00"
"PO"|"1"|"14162064"|"1"|"52668"|"STONEWAY ELECTRIC SUPPLY"|"6/11/2014 12:00:00 AM"|"1"|" 13787-001"|"FAIRFAX EVERETT-ELEC"|"ELECTRICAL MATERIALS          "|"1"|"1340.14"|"0.00"|"1340.14"|"0.00"
"PO"|"1"|"14162071"|"1"|"51771"|"MESHER SUPPLY CO"|"6/11/2014 12:00:00 AM"|"1"|" 20481-001"|"West Coast Careers"|"PLUMBING MATERIALS            "|"1"|"665.44"|"0.00"|"665.44"|"0.00"
"PO"|"1"|"14162077"|"1"|"50044"|"ACME CONSTRUCTION SUPPLY"|"6/11/2014 12:00:00 AM"|"1"|"  1652-001"|"INTEL RA4"|"MISC ITEMS                    "|"1"|"569.24"|"0.00"|"451.24"|"0.00"
"PO"|"1"|"14162089"|"1"|"52177"|"PLATT ELECTRIC SUPPLY"|"6/11/2014 12:00:00 AM"|"1"|" 20228-001"|"Titan Data Center"|"ELECTRICAL MATERIALS          "|"1"|"3900.00"|"0.00"|"3900.00"|"0.00"
"PO"|"1"|"14162090"|"1"|"51969"|"NORTH COAST ELECTRIC CO"|"6/11/2014 12:00:00 AM"|"1"|" 20009-001"|"VADATA PDX4 POD 13"|"ELECTRICAL MATERIALS          "|"1"|"14609.52"|"0.00"|"13962.16"|"0.00"
"PO"|"1"|"14162094"|"1"|"51139"|"GEM FABRICATION OF WA"|"6/11/2014 12:00:00 AM"|"1"|"  1193-001"|"MS B87 TI"|"PIPING MATERIALS              "|"1"|"425.84"|"0.00"|"7.86"|"0.00"
"PO"|"1"|"14162095"|"1"|"50660"|"CUSTOM MECHANICAL SOLUTNS"|"6/11/2014 12:00:00 AM"|"1"|" 19322-001"|"Terry Building - 103"|"MISC ITEMS                    "|"1"|"87.00"|"0.00"|"87.00"|"0.00"
"PO"|"1"|"14162096"|"1"|"51105"|"GRAINGER INC"|"6/11/2014 12:00:00 AM"|"1"|"  1069-001"|"FAIRFAX EVERETT-MECH"|"HVAC MATERIALS                "|"1"|"139.50"|"0.00"|"139.50"|"0.00"
"PO"|"1"|"14162098"|"1"|"54098"|"FINISH LINE CONCRETE CUTT"|"6/11/2014 12:00:00 AM"|"1"|" 20481-001"|"West Coast Careers"|"CORE, CUT AND CRANE           "|"1"|"250.00"|"0.00"|"250.00"|"0.00"
"PO"|"1"|"14162099"|"1"|"52648"|"STAR RENTALS"|"6/11/2014 12:00:00 AM"|"1"|" 20847-001"|"SoloPower Systems"|"RENTALS                       "|"1"|"273.33"|"0.00"|"273.33"|"0.00"
"PO"|"1"|"14162101"|"1"|"52641"|"STAMPEDE PRESENTN PRODUCT"|"6/11/2014 12:00:00 AM"|"1"|" 13902-001"|"MICROSOFT LA STUDIOS"|"TELECOMMUNICATIONS            "|"1"|"3036.40"|"0.00"|"3036.40"|"0.00"
"PO"|"1"|"14162121"|"1"|"50044"|"ACME CONSTRUCTION SUPPLY"|"6/11/2014 12:00:00 AM"|"1"|"  1652-001"|"INTEL RA4"|"ELECTRICAL MATERIALS          "|"1"|"2339.87"|"0.00"|"2300.37"|"0.00"
"PO"|"1"|"14162122"|"1"|"50919"|"FERGUSON ENTERPRISES INC"|"6/11/2014 12:00:00 AM"|"1"|" 16366-001"|"GOOGLE WAT 3 TI"|"PLUMBING MATERIALS            "|"1"|"735.19"|"0.00"|"310.93"|"0.00"
"PO"|"1"|"14162133"|"1"|"55053"|"ROSEBURG REFRIGERATION"|"6/11/2014 12:00:00 AM"|"1"|" 19332-001"|"Big Lots #4618"|"MISC ITEMS                    "|"1"|"350.00"|"0.00"|"350.00"|"0.00"
"PO"|"1"|"14162135"|"1"|"55146"|"S & S SHEETMETAL INC"|"6/11/2014 12:00:00 AM"|"1"|" 21286-001"|"Big Lots #4482"|"MISC ITEMS                    "|"1"|"1438.00"|"0.00"|"1438.00"|"0.00"
"PO"|"1"|"14162136"|"1"|"50814"|"ECOLIGHTS NORTHWEST, LLC"|"6/11/2014 12:00:00 AM"|"1"|" 20081-001"|"CASCADE LIGHTING"|"ELECTRICAL MATERIALS          "|"1"|"2.00"|"0.00"|"2.00"|"0.00"
"PO"|"1"|"14162141"|"1"|"54566"|"METAL MASTERS INC"|"6/11/2014 12:00:00 AM"|"1"|" 21287-001"|"Big Lots #4512"|"MISC ITEMS                    "|"1"|"2232.00"|"0.00"|"2232.00"|"0.00"
"PO"|"1"|"14162143"|"1"|"51582"|"LENNOX INDUSTRIES INC"|"6/11/2014 12:00:00 AM"|"1"|" 20760-001"|"Big Lots #1925"|"MISC ITEMS                    "|"1"|"390.32"|"0.00"|"390.32"|"0.00"
"PO"|"1"|"14162144"|"1"|"52648"|"STAR RENTALS"|"6/11/2014 12:00:00 AM"|"1"|"  9486-001"|"VSP Suite 700"|"RENTALS                       "|"1"|"57.00"|"0.00"|"57.00"|"0.00"
"PO"|"1"|"14162151"|"1"|"52986"|"WASTE MANAGEMENT-WA INC"|"6/11/2014 12:00:00 AM"|"1"|"  1009-001"|"GENERAL BIODIESEL"|"RENTALS                       "|"1"|"150.00"|"0.00"|"150.00"|"0.00"
"PO"|"1"|"14162157"|"1"|"52177"|"PLATT ELECTRIC SUPPLY"|"6/11/2014 12:00:00 AM"|"1"|"  8651-001"|"BP FIBER PROJECT"|"ELECTRICAL MATERIALS          "|"1"|"638.76"|"0.00"|"57.30"|"0.00"
"PO"|"1"|"14162158"|"1"|"51139"|"GEM FABRICATION OF WA"|"6/11/2014 12:00:00 AM"|"1"|" 16348-001"|"INTERGATE QUINCY Q2"|"PIPING MATERIALS              "|"1"|"6056.18"|"0.00"|"8.67"|"0.00"
"PO"|"1"|"14162159"|"1"|"51741"|"MCMASTER-CARR"|"6/11/2014 12:00:00 AM"|"1"|" 16361-001"|"PDX 4 POD 13"|"SM FIELD MATERIALS            "|"1"|"229.00"|"0.00"|"5.68"|"0.00"
"PO"|"1"|"14162160"|"1"|"50919"|"FERGUSON ENTERPRISES INC"|"6/11/2014 12:00:00 AM"|"1"|"  1652-001"|"INTEL RA4"|"PLUMBING MATERIALS            "|"1"|"1764.79"|"0.00"|"71.26"|"0.00"
"PO"|"1"|"14162162"|"1"|"52205"|"PORTLAND WINDUSTRIAL INC"|"6/11/2014 12:00:00 AM"|"1"|"  1652-001"|"INTEL RA4"|"PLUMBING MATERIALS            "|"1"|"331.19"|"0.00"|"331.19"|"0.00"
"PO"|"1"|"14162172"|"1"|"52326"|"REXEL TAYLOR"|"6/11/2014 12:00:00 AM"|"1"|" 20014-001"|"EATON PDX4 POD 13"|"ELECTRICAL MATERIALS          "|"1"|"1650.00"|"0.00"|"1650.00"|"0.00"
"PO"|"1"|"14162180"|"1"|"52045"|"ENVIRONMENTAL CONTROLS"|"6/11/2014 12:00:00 AM"|"1"|" 17368-001"|"VADATA PDX-52 POD"|"EQUIPMENT                     "|"1"|"16109.00"|"0.00"|"16109.00"|"0.00"
"PO"|"1"|"14162182"|"1"|"52045"|"ENVIRONMENTAL CONTROLS"|"6/11/2014 12:00:00 AM"|"1"|" 17368-001"|"VADATA PDX-52 POD"|"EQUIPMENT                     "|"1"|"27100.00"|"0.00"|"27100.00"|"0.00"
"PO"|"1"|"14162184"|"1"|"51052"|"GENSCO INC"|"6/11/2014 12:00:00 AM"|"1"|" 17368-001"|"VADATA PDX-52 POD"|"HVAC MATERIALS                "|"1"|"6299.85"|"0.00"|"6299.85"|"0.00"
"PO"|"1"|"14162186"|"1"|"51910"|"NATIONAL SAFETY, INC."|"6/11/2014 12:00:00 AM"|"1"|" 16983-001"|"MS CO4 CELL 4 CONN"|"TELECOMMUNICATIONS            "|"1"|"308.80"|"0.00"|"3.48"|"0.00"
"PO"|"1"|"14162188"|"1"|"50867"|"COMMERCIAL FILTER SALES"|"6/11/2014 12:00:00 AM"|"1"|" 21316-001"|"Emergent BioSolution"|"HVAC MATERIALS                "|"1"|"429.95"|"0.00"|"429.95"|"0.00"
"PO"|"1"|"14162189"|"1"|"50158"|"APPLIED INDUSTRIAL TECH"|"6/11/2014 12:00:00 AM"|"1"|" 21316-001"|"Emergent BioSolution"|"HVAC MATERIALS                "|"1"|"42.37"|"0.00"|"42.37"|"0.00"
"PO"|"1"|"14162192"|"1"|"51052"|"GENSCO INC"|"6/11/2014 12:00:00 AM"|"1"|" 17340-001"|"LIND ELEMENTARY"|"SM FIELD MATERIALS            "|"1"|"228.80"|"0.00"|"228.80"|"0.00"
"PO"|"1"|"14163001"|"1"|"50066"|"AIR COMMODITIES INC"|"6/12/2014 12:00:00 AM"|"1"|"  1292-001"|"INTEL D1X MOD 2 HVAC"|"SM FIELD MATERIALS            "|"1"|"3082.80"|"0.00"|"3082.80"|"0.00"
"PO"|"1"|"14163012"|"1"|"50044"|"ACME CONSTRUCTION SUPPLY"|"6/12/2014 12:00:00 AM"|"1"|"  1652-001"|"INTEL RA4"|"SM FIELD MATERIALS            "|"1"|"560.52"|"0.00"|"560.52"|"0.00"
"PO"|"1"|"14163018"|"1"|"51771"|"MESHER SUPPLY CO"|"6/12/2014 12:00:00 AM"|"1"|"  1322-001"|"CAMBIA 6TH FLOOR"|"PLUMBING MATERIALS            "|"1"|"3973.61"|"0.00"|"3973.61"|"0.00"
"PO"|"1"|"14163021"|"1"|"51771"|"MESHER SUPPLY CO"|"6/12/2014 12:00:00 AM"|"1"|" 17366-001"|"SUBARU TI"|"PLUMBING MATERIALS            "|"1"|"9.74"|"0.00"|"9.74"|"0.00"
"PO"|"1"|"14163024"|"1"|"51115"|"GRAYBAR ELECTRIC"|"6/12/2014 12:00:00 AM"|"1"|" 20009-001"|"VADATA PDX4 POD 13"|"ELECTRICAL MATERIALS          "|"1"|"5312.96"|"0.00"|"4074.12"|"0.00"
"PO"|"1"|"14163030"|"1"|"51115"|"GRAYBAR ELECTRIC"|"6/12/2014 12:00:00 AM"|"1"|"  1246-001"|"ALASKA AIRLINE CON C"|"ELECTRICAL MATERIALS          "|"1"|"3524.70"|"0.00"|"1445.80"|"0.00"
"PO"|"1"|"14163033"|"1"|"51756"|"MECHANICAL SALES INC"|"6/12/2014 12:00:00 AM"|"1"|" 19348-001"|"Alpha Phi Sorority"|"HVAC MATERIALS                "|"1"|"199.75"|"0.00"|"199.75"|"0.00"
"PO"|"1"|"14163039"|"1"|"52648"|"STAR RENTALS"|"6/12/2014 12:00:00 AM"|"1"|" 20072-001"|"HAWKS PRAIRIE EXT"|"RENTALS                       "|"1"|"2989.36"|"0.00"|"2989.36"|"0.00"
"PO"|"1"|"14163045"|"1"|"52648"|"STAR RENTALS"|"6/12/2014 12:00:00 AM"|"1"|"  1219-001"|"SR 520 TRANSIT STN"|"RENTALS                       "|"1"|"810.30"|"0.00"|"810.30"|"0.00"
"PO"|"1"|"14163049"|"1"|"50919"|"FERGUSON ENTERPRISES INC"|"6/12/2014 12:00:00 AM"|"1"|"  1459-001"|"US BANCORP TOWER"|"EQUIPMENT                     "|"1"|"405.67"|"0.00"|"405.67"|"0.00"
"PO"|"1"|"14163052"|"1"|"51639"|"M & L SUPPLY CO, INC."|"6/12/2014 12:00:00 AM"|"1"|" 17340-001"|"LIND ELEMENTARY"|"PLUMBING MATERIALS            "|"1"|"1543.17"|"0.00"|"1543.17"|"0.00"
"PO"|"1"|"14163056"|"1"|"56105"|"SAYLER CUSTOM CONTROL INC"|"6/12/2014 12:00:00 AM"|"1"|"  1652-001"|"INTEL RA4"|"MISC ITEMS                    "|"1"|"6132.00"|"0.00"|"6132.00"|"0.00"
"PO"|"1"|"14163058"|"1"|"55357"|"US WATER SERVICES INC"|"6/12/2014 12:00:00 AM"|"1"|" 18819-001"|"SEARS ROEBUCK"|"HVAC MATERIALS                "|"1"|"624.35"|"0.00"|"624.35"|"0.00"
"PO"|"1"|"14163071"|"1"|"51696"|"MASON OREGON, INC"|"6/12/2014 12:00:00 AM"|"1"|" 20487-001"|"Reliability Lab"|"MISC ITEMS                    "|"1"|"2600.00"|"0.00"|"2600.00"|"0.00"
