"Company"|"InvoiceNumber"|"CustGroup"|"Customer"|"CustomerName"|"TransactionDate"|"InvoiceDescription"|"DetailLineCount"|"AmountDue"|"OriginalAmount"|"Tax"
"1"|"     27835"|"1"|"218972"|"Youtell Biochemical      "|"5/12/2014 12:00:00 AM"|"                    "|"2"|"-370.47"|"-370.47"|"-32.14"
"1"|"     29307"|"1"|"219485"|"Darren Edwards Residence "|"1/3/2014 12:00:00 AM"|"                    "|"1"|"-269.93"|"0.00"|"0.00"
"1"|"     32814"|"1"|"208904"|"Jones Lang LaSalle       "|"3/28/2014 12:00:00 AM"|"                    "|"2"|"-2531.88"|"-2531.88"|"-191.88"
"1"|"     35531"|"1"|"214645"|"SABEY CONSTRUCTION       "|"4/29/2014 12:00:00 AM"|"RETETNION BILLING   "|"1"|"10482.10"|"0.00"|"0.00"
"1"|"     42514"|"1"|"211339"|"Mexico at Pacific Place  "|"4/25/2014 12:00:00 AM"|"                    "|"2"|"-120.45"|"-120.45"|"-10.45"
"1"|"     54573"|"1"|"215593"|"Schuchart Corporation    "|"2/5/2014 12:00:00 AM"|"JAN PO13102 INSTALL "|"1"|"6070.40"|"60703.99"|"0.00"
"1"|"     54574"|"1"|"215593"|"Schuchart Corporation    "|"2/5/2014 12:00:00 AM"|"JAN JOB13102 DESIGN "|"1"|"533.04"|"5330.35"|"0.00"
"1"|"     54575"|"1"|"215593"|"Schuchart Corporation    "|"2/13/2014 12:00:00 AM"|"FEBRUARY BILLING    "|"1"|"5464.66"|"54646.55"|"0.00"
"1"|"     54576"|"1"|"215593"|"Schuchart Corporation    "|"2/13/2014 12:00:00 AM"|"FEBRUARY BILLING    "|"1"|"33.83"|"338.29"|"0.00"
"1"|"     54577"|"1"|"215593"|"Schuchart Corporation    "|"2/13/2014 12:00:00 AM"|"FEBRUARY BILLING    "|"1"|"709.85"|"7098.52"|"0.00"
"1"|"     54604"|"1"|"215593"|"Schuchart Corporation    "|"3/13/2014 12:00:00 AM"|"MAR BILLING         "|"1"|"718.52"|"7185.20"|"0.00"
"1"|"     54605"|"1"|"215593"|"Schuchart Corporation    "|"3/13/2014 12:00:00 AM"|"MARCH BILLING       "|"1"|"329.69"|"3296.90"|"0.00"
"1"|"     54606"|"1"|"215593"|"Schuchart Corporation    "|"3/13/2014 12:00:00 AM"|"MARCH BILLING       "|"1"|"80.32"|"803.24"|"0.00"
"1"|"     54607"|"1"|"215593"|"Schuchart Corporation    "|"3/13/2014 12:00:00 AM"|"MARCH BILLING       "|"1"|"235.16"|"2351.56"|"0.00"
"1"|"     54631"|"1"|"210744"|"MICROSOFT C/O CBRE       "|"6/3/2014 12:00:00 AM"|"MAY REBILL W/ TAX   "|"2"|"637.14"|"637.14"|"55.28"
"1"|"     54636"|"1"|"215593"|"Schuchart Corporation    "|"6/1/2014 12:00:00 AM"|"MAY BILLING         "|"1"|"43806.60"|"48674.00"|"0.00"
"1"|"     54638"|"1"|"215593"|"Schuchart Corporation    "|"6/2/2014 12:00:00 AM"|"MAY REBILL          "|"2"|"38807.97"|"38807.97"|"0.00"
"1"|"     54639"|"1"|"215593"|"Schuchart Corporation    "|"6/1/2014 12:00:00 AM"|"MAY BILLING         "|"1"|"2961.90"|"3291.00"|"0.00"
"1"|"     54640"|"1"|"215593"|"Schuchart Corporation    "|"5/15/2014 12:00:00 AM"|"MAY BILLING         "|"1"|"3486.04"|"3486.04"|"0.00"
"1"|"     54643"|"1"|"210744"|"MICROSOFT C/O CBRE       "|"6/25/2014 12:00:00 AM"|"JUN BILLING PO14534 "|"2"|"47698.42"|"52492.23"|"4554.12"
"1"|"     54675"|"1"|"220043"|"DAVIS SCHUELLER INC      "|"6/12/2014 12:00:00 AM"|"JUNE BILLING        "|"1"|"14675.00"|"14675.00"|"0.00"
"1"|"     54677"|"1"|"220043"|"DAVIS SCHUELLER INC      "|"6/12/2014 12:00:00 AM"|"JUNE BILLING        "|"1"|"7034.15"|"7034.15"|"0.00"
"1"|"     54678"|"1"|"206647"|"GLY Construction         "|"6/12/2014 12:00:00 AM"|"JUNE BILLING        "|"1"|"13416.30"|"14907.00"|"0.00"
"1"|"     54679"|"1"|"206647"|"GLY Construction         "|"6/12/2014 12:00:00 AM"|"JUNE BILLING        "|"1"|"5869.67"|"6521.86"|"0.00"
"1"|"     54681"|"1"|"210744"|"MICROSOFT C/O CBRE       "|"6/25/2014 12:00:00 AM"|"JUN BILLING PO14248 "|"1"|"2639.79"|"2933.10"|"0.00"
"1"|"     54682"|"1"|"215593"|"Schuchart Corporation    "|"6/16/2014 12:00:00 AM"|"JUN BILLING         "|"1"|"3641.40"|"4046.00"|"0.00"
"1"|"     54683"|"1"|"215593"|"Schuchart Corporation    "|"6/16/2014 12:00:00 AM"|"JUN BILLING         "|"1"|"4442.40"|"4936.00"|"0.00"
"1"|"     54684"|"1"|"215593"|"Schuchart Corporation    "|"6/16/2014 12:00:00 AM"|"JUN BILLING         "|"1"|"5928.30"|"6587.00"|"0.00"
"1"|"     54685"|"1"|"215593"|"Schuchart Corporation    "|"6/30/2014 12:00:00 AM"|"JUN BILLING         "|"1"|"2988.57"|"2988.57"|"0.00"
"1"|"     54686"|"1"|"215593"|"Schuchart Corporation    "|"6/16/2014 12:00:00 AM"|"JUN BILLING         "|"1"|"2353.08"|"2353.08"|"0.00"
"1"|"     54687"|"1"|"215593"|"Schuchart Corporation    "|"6/16/2014 12:00:00 AM"|"JUN BILLING         "|"1"|"9201.96"|"9201.96"|"0.00"
"1"|"     54688"|"1"|"220043"|"DAVIS SCHUELLER INC      "|"6/16/2014 12:00:00 AM"|"JUN BILLING         "|"1"|"1431.92"|"1431.92"|"0.00"
"1"|"     54689"|"1"|"210744"|"MICROSOFT C/O CBRE       "|"6/20/2014 12:00:00 AM"|"JUN BILLING         "|"2"|"2350.87"|"2350.87"|"203.96"
"1"|"     54690"|"1"|"215593"|"Schuchart Corporation    "|"6/26/2014 12:00:00 AM"|"JUNE BILLING        "|"1"|"7744.55"|"7744.55"|"0.00"
"1"|"     55665"|"1"|"213644"|"Providence Washington Reg"|"6/28/2013 12:00:00 AM"|"JUNE BILLING        "|"2"|"26110.72"|"26110.72"|"1911.72"
"1"|"     55774"|"1"|"201291"|"Aronson Security Group   "|"8/22/2013 12:00:00 AM"|"AUGUST BILLING      "|"1"|"8500.00"|"85000.00"|"0.00"
"1"|"     55932"|"1"|"201291"|"Aronson Security Group   "|"10/22/2013 12:00:00 AM"|"OCTOBER BILLING     "|"1"|"2528.00"|"25282.00"|"0.00"
"1"|"     55954"|"1"|"219171"|"Labkey Software          "|"2/10/2014 12:00:00 AM"|"OCT REBILL CK2543   "|"2"|"1278.18"|"14732.68"|"1278.18"
"1"|"     55985"|"1"|"201161"|"Apollo Sheetmetal        "|"11/11/2013 12:00:00 AM"|"NOVEMBER BILLING    "|"1"|"3791.00"|"3791.00"|"0.00"
"1"|"     56027"|"1"|"207683"|"Holder Construction Group"|"11/26/2013 12:00:00 AM"|"NOV BILLING         "|"1"|"19879.05"|"88212.87"|"0.00"
"1"|"     56067"|"1"|"212714"|"PCL Construction Resource"|"2/25/2014 12:00:00 AM"|"FEBRUARY BILLING    "|"1"|"1270.00"|"25400.00"|"0.00"
"1"|"     56080"|"1"|"208896"|"Jones Lang La Salle      "|"12/9/2013 12:00:00 AM"|"DECEMBER BILLING    "|"1"|"40827.02"|"125350.40"|"0.00"
"1"|"     56116"|"1"|"201291"|"Aronson Security Group   "|"12/23/2013 12:00:00 AM"|"DECEMBER BILLING    "|"1"|"3905.00"|"39052.00"|"0.00"
"1"|"     56133"|"1"|"215593"|"Schuchart Corporation    "|"1/24/2014 12:00:00 AM"|"JANUARY BILLING     "|"1"|"-8004.20"|"0.00"|"0.00"
"1"|"     56133"|"1"|"215593"|"Schuchart Corporation    "|"1/24/2014 12:00:00 AM"|"JANUARY BILLING     "|"2"|"8004.20"|"77730.00"|"0.00"
"1"|"     56169"|"1"|"201291"|"Aronson Security Group   "|"1/27/2014 12:00:00 AM"|"JAN BILLING         "|"1"|"3575.00"|"35741.00"|"0.00"
"1"|"     56197"|"1"|"210744"|"MICROSOFT C/O CBRE       "|"5/19/2014 12:00:00 AM"|"MAY BILLING         "|"2"|"1.26"|"1090.08"|"83.08"
"1"|"     56202"|"1"|"205352"|"ENVIRO MECHANICAL        "|"2/10/2014 12:00:00 AM"|"FEB BILLING         "|"1"|"1532.20"|"15322.00"|"0.00"
"1"|"     56217"|"1"|"201291"|"Aronson Security Group   "|"2/14/2014 12:00:00 AM"|"FEB BILLING         "|"1"|"3574.00"|"35741.00"|"0.00"
"1"|"     56225"|"1"|"215904"|"Skanska USA Bldg OR Divis"|"2/19/2014 12:00:00 AM"|"FEB BILLING         "|"2"|"62533.31"|"65824.53"|"0.00"
"1"|"     56256"|"1"|"212715"|"PCL Construction Services"|"3/11/2014 12:00:00 AM"|"FEBRUARY BILLING    "|"2"|"27187.77"|"28488.62"|"2471.62"
"1"|"     56264"|"1"|"212715"|"PCL Construction Services"|"3/10/2014 12:00:00 AM"|"FEBRUARY BILLING    "|"2"|"66030.42"|"69189.77"|"6002.77"
"1"|"     56268"|"1"|"201291"|"Aronson Security Group   "|"3/20/2014 12:00:00 AM"|"MARCH BILLING       "|"2"|"35090.75"|"35090.75"|"0.00"
"1"|"     56277"|"1"|"219487"|"Mid Mountain Process Oven"|"5/1/2014 12:00:00 AM"|"MARCH BILLING       "|"1"|"139490.00"|"139490.00"|"0.00"
"1"|"     56278"|"1"|"201291"|"Aronson Security Group   "|"3/24/2014 12:00:00 AM"|"MAR BILLING         "|"1"|"853.00"|"8530.00"|"0.00"
"1"|"     56303"|"1"|"208896"|"Jones Lang La Salle      "|"3/26/2014 12:00:00 AM"|"MARCH BILLING       "|"1"|"28505.98"|"28505.98"|"0.00"
"1"|"     56305"|"1"|"210061"|"Lease Crutcher Lewis     "|"3/27/2014 12:00:00 AM"|"BILLING # 6         "|"1"|"32472.95"|"32472.95"|"0.00"
"1"|"     56307"|"1"|"219202"|"Yahoo                    "|"3/29/2014 12:00:00 AM"|"MAR BILLING         "|"2"|"4870.61"|"4870.61"|"356.61"
"1"|"     56308"|"1"|"219202"|"Yahoo                    "|"3/28/2014 12:00:00 AM"|"MAR BILLING         "|"2"|"13317.30"|"13317.30"|"975.04"
"1"|"     56310"|"1"|"211534"|"Mortenson Construction   "|"4/9/2014 12:00:00 AM"|"APR BILLING         "|"1"|"16437.59"|"18263.99"|"0.00"
"1"|"     56312"|"1"|"211793"|"NORTH CLACKAMAS SCHOOL DI"|"4/9/2014 12:00:00 AM"|"APRIL BILLING       "|"1"|"9371.65"|"187433.00"|"0.00"
"1"|"     56323"|"1"|"210747"|"MICROSOFT C/0 CBRE       "|"6/12/2014 12:00:00 AM"|"PO#35786            "|"2"|"281.62"|"281.62"|"20.62"
"1"|"     56421"|"1"|"215904"|"Skanska USA Bldg OR Divis"|"4/23/2014 12:00:00 AM"|"APR BILLING         "|"1"|"303366.97"|"303366.97"|"0.00"
"1"|"     56428"|"1"|"211389"|"Microsoft Corporation    "|"4/25/2014 12:00:00 AM"|"PO# 95833992        "|"2"|"0.01"|"12532.97"|"1087.34"
"1"|"     56431"|"1"|"201291"|"Aronson Security Group   "|"4/27/2014 12:00:00 AM"|"APR #305013619      "|"1"|"18110.00"|"18110.00"|"0.00"
"1"|"     56433"|"1"|"215905"|"Skanska USA Bldg WA Divis"|"4/30/2014 12:00:00 AM"|"APR BILLING         "|"1"|"46053.00"|"51170.00"|"0.00"
"1"|"     56438"|"1"|"211389"|"Microsoft Corporation    "|"4/30/2014 12:00:00 AM"|"PO# 96199692        "|"2"|"7251.96"|"7251.96"|"530.96"
"1"|"     56439"|"1"|"211389"|"Microsoft Corporation    "|"4/30/2014 12:00:00 AM"|"PO# 96071439        "|"2"|"6332.65"|"6332.65"|"463.65"
"1"|"     56440"|"1"|"205352"|"ENVIRO MECHANICAL        "|"5/8/2014 12:00:00 AM"|"MAY BILLING         "|"1"|"18031.00"|"18031.00"|"0.00"
"1"|"     56452"|"1"|"219487"|"Mid Mountain Process Oven"|"5/22/2014 12:00:00 AM"|"MAY BILLING         "|"1"|"3370.00"|"3370.00"|"0.00"
"1"|"     56467"|"1"|"205838"|"FAA Western Logistics    "|"5/1/2014 12:00:00 AM"|"MAY CREDIT/REBILL   "|"1"|"-1982.00"|"-1982.00"|"0.00"
"1"|"     56467"|"1"|"205838"|"FAA Western Logistics    "|"5/29/2014 12:00:00 AM"|"MAY BILLING         "|"2"|"2170.29"|"2170.29"|"188.29"
"1"|"     56467"|"1"|"205838"|"FAA Western Logistics    "|"5/30/2014 12:00:00 AM"|"MAY BILLING         "|"1"|"1982.00"|"1982.00"|"0.00"
"1"|"     56467"|"1"|"205838"|"FAA Western Logistics    "|"6/1/2014 12:00:00 AM"|"CREDIT              "|"2"|"-2170.29"|"-2170.29"|"-188.29"
"1"|"     56469"|"1"|"211389"|"Microsoft Corporation    "|"5/31/2014 12:00:00 AM"|"PO# 96279541        "|"2"|"36350.43"|"36350.43"|"2661.43"
"1"|"     56470"|"1"|"211389"|"Microsoft Corporation    "|"5/31/2014 12:00:00 AM"|"PO# 95833992        "|"2"|"14248.62"|"14248.62"|"1236.18"
"1"|"     56473"|"1"|"214224"|"Real Estate & Facilities "|"6/12/2014 12:00:00 AM"|"PO# 96311304        "|"2"|"693.14"|"693.14"|"60.14"
"1"|"     56474"|"1"|"214224"|"Real Estate & Facilities "|"6/12/2014 12:00:00 AM"|"PO# 96288339        "|"2"|"2567.78"|"2567.78"|"222.78"
"1"|"     56475"|"1"|"214224"|"Real Estate & Facilities "|"6/12/2014 12:00:00 AM"|"PO# 96286553        "|"2"|"2567.78"|"2567.78"|"222.78"
"1"|"     56476"|"1"|"207343"|"Holland America Cruise Li"|"6/16/2014 12:00:00 AM"|"JUN BILLING         "|"2"|"4498.26"|"4498.26"|"390.26"
"1"|"     56477"|"1"|"217587"|"Unico                    "|"6/17/2014 12:00:00 AM"|"JUNE BILLING        "|"2"|"1299.77"|"1299.77"|"112.77"
"1"|"     56478"|"1"|"217587"|"Unico                    "|"6/17/2014 12:00:00 AM"|"JUNE BILLING        "|"2"|"394.20"|"394.20"|"34.20"
"1"|"     56479"|"1"|"217587"|"Unico                    "|"6/17/2014 12:00:00 AM"|"JUNE BILLING        "|"2"|"2170.29"|"2170.29"|"188.29"
"1"|"     56480"|"1"|"217372"|"Turner Construction      "|"6/20/2014 12:00:00 AM"|"JUN BILLING         "|"1"|"1408.00"|"1408.00"|"0.00"
"1"|"     56481"|"1"|"211389"|"Microsoft Corporation    "|"6/23/2014 12:00:00 AM"|"PO# 95833992        "|"2"|"12187.56"|"12187.56"|"1057.37"
"1"|"     56482"|"1"|"211389"|"Microsoft Corporation    "|"6/23/2014 12:00:00 AM"|"PO# 95891851        "|"2"|"10693.18"|"10693.18"|"927.72"
"1"|"     56483"|"1"|"211389"|"Microsoft Corporation    "|"6/23/2014 12:00:00 AM"|"PO# 95860884        "|"2"|"15253.33"|"15253.33"|"1323.35"
"1"|"     56484"|"1"|"211216"|"McKinstry Co.            "|"6/24/2014 12:00:00 AM"|"JUNE BILLING        "|"1"|"92304.63"|"92304.63"|"0.00"
"1"|"     62510"|"1"|"206647"|"GLY Construction         "|"4/18/2014 12:00:00 AM"|"RETENTION           "|"2"|"9540.40"|"0.00"|"0.00"
"1"|"     62539"|"1"|"215593"|"Schuchart Corporation    "|"5/14/2014 12:00:00 AM"|"MAY BILLING         "|"1"|"9002.80"|"9002.80"|"0.00"
"1"|"     66236"|"1"|"208076"|"Intersect PTP, Inc       "|"10/1/2011 12:00:00 AM"|"OCTOBER BILLING     "|"1"|"8333.33"|"8333.33"|"0.00"
"1"|"     66775"|"1"|"217555"|"USA Real Estate Fund 1 In"|"2/23/2012 12:00:00 AM"|"FEB BILLING         "|"2"|"605.36"|"605.36"|"45.36"
"1"|"     68414"|"1"|"207760"|"Howard S Wright          "|"4/4/2013 12:00:00 AM"|"FEBRUARY BILLING    "|"1"|"5844.00"|"287007.00"|"0.00"
"1"|"     68815"|"1"|"207391"|"Howard S Wright          "|"12/26/2013 12:00:00 AM"|"                    "|"1"|"33722.70"|"0.00"|"0.00"
"1"|"     68893"|"1"|"218880"|"Wren Construction        "|"4/19/2013 12:00:00 AM"|"APRIL BILLING       "|"1"|"-1.50"|"0.00"|"0.00"
"1"|"     69167"|"1"|"210313"|"Lydig Construction       "|"5/30/2013 12:00:00 AM"|"MAY BILLING         "|"1"|"18800.00"|"112800.00"|"0.00"
"1"|"     69455"|"1"|"210313"|"Lydig Construction       "|"7/19/2013 12:00:00 AM"|"JUL BILLING         "|"1"|"75200.00"|"75200.00"|"0.00"
"1"|"     69597"|"1"|"207677"|"Hoffman Construction     "|"4/8/2014 12:00:00 AM"|"                    "|"1"|"-60802.50"|"0.00"|"0.00"
"1"|"     69806"|"1"|"216403"|"Swinerton Builders       "|"10/8/2013 12:00:00 AM"|"OCTOBER BILLING     "|"1"|"491.93"|"305000.00"|"0.00"
"1"|"     70002"|"1"|"215905"|"Skanska USA Bldg WA Divis"|"10/21/2013 12:00:00 AM"|"OCTOBER BILLING     "|"1"|"34159.43"|"40700.00"|"0.00"
"1"|"     70003"|"1"|"215905"|"Skanska USA Bldg WA Divis"|"10/21/2013 12:00:00 AM"|"OCTOBER BILLING     "|"1"|"35435.00"|"37300.00"|"0.00"
"1"|"     70067"|"1"|"210106"|"Leone & Keeble Inc       "|"5/31/2014 12:00:00 AM"|"OCT REBILL CK108058 "|"1"|"1389.32"|"27786.47"|"0.00"
"1"|"     70081"|"1"|"210313"|"Lydig Construction       "|"11/20/2013 12:00:00 AM"|"NOV BILLING         "|"1"|"-532.15"|"0.00"|"0.00"
"1"|"     70092"|"1"|"218105"|"WBRP 1                   "|"10/28/2013 12:00:00 AM"|"OCT BILLING         "|"2"|"547.50"|"547.50"|"47.50"
"1"|"     70099"|"1"|"213489"|"Polin & Young            "|"10/29/2013 12:00:00 AM"|"OCT BILLING         "|"1"|"8474.95"|"8921.00"|"0.00"
"1"|"     70274"|"1"|"215092"|"SNOHOMISH CO FACILITIES  "|"11/30/2013 12:00:00 AM"|"NOV BILLING         "|"2"|"8053.25"|"174916.59"|"13851.59"
"1"|"     70329"|"1"|"207758"|"Howard S Wright          "|"12/4/2013 12:00:00 AM"|"NOVEMBER BILLING    "|"2"|"20800.93"|"20800.93"|"0.00"
"1"|"     70332"|"1"|"209388"|"Kevcon                   "|"12/5/2013 12:00:00 AM"|"NOV                 "|"1"|"11680.00"|"11680.00"|"0.00"
"1"|"     70368"|"1"|"219519"|"Minapsys Software Corpora"|"1/27/2014 12:00:00 AM"|"                    "|"1"|"1350.00"|"0.00"|"0.00"
"1"|"     70374"|"1"|"201307"|"Ash Grove Cement         "|"12/2/2013 12:00:00 AM"|"NOV REBILL          "|"2"|"299.63"|"3453.63"|"299.63"
"1"|"     70379"|"1"|"210313"|"Lydig Construction       "|"12/12/2013 12:00:00 AM"|"DEC                 "|"1"|"2527.95"|"2661.00"|"0.00"
"1"|"     70463"|"1"|"213489"|"Polin & Young            "|"12/19/2013 12:00:00 AM"|"DECEMBER BILLING    "|"1"|"11741.05"|"12359.00"|"0.00"
"1"|"     70491"|"1"|"219347"|"Patterson Horth          "|"1/30/2014 12:00:00 AM"|"DECEMBER BILLING    "|"2"|"12488.40"|"124884.00"|"0.00"
"1"|"     70531"|"1"|"217685"|"Urban Renaissance Propert"|"12/31/2013 12:00:00 AM"|"DECEMBER BILLING    "|"2"|"3255.44"|"3255.44"|"282.44"
"1"|"     70532"|"1"|"217685"|"Urban Renaissance Propert"|"12/31/2013 12:00:00 AM"|"DECEMBER BILLING    "|"2"|"3255.44"|"3255.44"|"282.44"
"1"|"     70565"|"1"|"216528"|"TEAM 2 LLC, dba H-Source "|"1/14/2014 12:00:00 AM"|"POSTAGE             "|"2"|"0.01"|"154.62"|"12.38"
"1"|"     70587"|"1"|"216043"|"Spokane Baptist Assoc    "|"1/15/2014 12:00:00 AM"|"JAN BILLING         "|"2"|"86851.30"|"86851.30"|"6951.30"
"1"|"     70590"|"1"|"207758"|"Howard S Wright          "|"1/15/2014 12:00:00 AM"|"JAN BILLING         "|"1"|"9171.50"|"9171.50"|"0.00"
"1"|"     70590"|"1"|"207758"|"Howard S Wright          "|"2/1/2014 12:00:00 AM"|"BILLIGN # 5         "|"1"|"9171.50"|"9171.50"|"0.00"
"1"|"     70611"|"1"|"202126"|"Bayley Construction      "|"1/17/2014 12:00:00 AM"|"JAN BILLING         "|"1"|"52577.00"|"52577.00"|"0.00"
"1"|"     70612"|"1"|"216403"|"Swinerton Builders       "|"1/17/2014 12:00:00 AM"|"JAN BILLING         "|"1"|"215.20"|"2152.00"|"0.00"
"1"|"     70634"|"1"|"219057"|"Slayden Construction Grou"|"1/20/2014 12:00:00 AM"|"JANUARY BILLING     "|"1"|"28500.00"|"30000.00"|"0.00"
"1"|"     70674"|"1"|"213489"|"Polin & Young            "|"1/25/2014 12:00:00 AM"|"JAN BILLING         "|"2"|"5440.65"|"5727.00"|"0.00"
"1"|"     70678"|"1"|"219058"|"UHS of Delaware          "|"1/27/2014 12:00:00 AM"|"JAN BILLING         "|"2"|"6591.90"|"6591.90"|"571.90"
"1"|"     70695"|"1"|"201703"|"BNBuilders               "|"1/30/2014 12:00:00 AM"|"JAN BILLING         "|"2"|"32535.90"|"36151.00"|"0.00"
"1"|"     70712"|"1"|"216822"|"TRANE OF OREGON          "|"2/4/2014 12:00:00 AM"|"FEB BILLING         "|"1"|"1510.00"|"1510.00"|"0.00"
"1"|"     70720"|"1"|"213899"|"REKLAIM, INC             "|"3/10/2014 12:00:00 AM"|"SUPPORT             "|"2"|"2.30"|"2.30"|"0.20"
"1"|"     70759"|"1"|"205514"|"Ecolabs                  "|"2/10/2014 12:00:00 AM"|"FEB BILLING         "|"2"|"274.99"|"274.99"|"23.86"
"1"|"     70779"|"1"|"210106"|"Leone & Keeble Inc       "|"2/11/2014 12:00:00 AM"|"RETENTION           "|"2"|"50346.45"|"0.00"|"0.00"
"1"|"     70782"|"1"|"210061"|"Lease Crutcher Lewis     "|"2/11/2014 12:00:00 AM"|"FEBRUARY BILLING    "|"1"|"23750.00"|"49454.34"|"0.00"
"1"|"     70802"|"1"|"202126"|"Bayley Construction      "|"2/17/2014 12:00:00 AM"|"FEB BILLING         "|"1"|"3405.10"|"68102.00"|"0.00"
"1"|"     70814"|"1"|"215857"|"Siemens                  "|"2/18/2014 12:00:00 AM"|"FEBRAURY BILLING    "|"1"|"12333.00"|"12333.00"|"0.00"
"1"|"     70830"|"1"|"206647"|"GLY Construction         "|"2/19/2014 12:00:00 AM"|"FEB BILLING         "|"1"|"1112.40"|"1236.00"|"0.00"
"1"|"     70845"|"1"|"206647"|"GLY Construction         "|"2/21/2014 12:00:00 AM"|"FEB REBILL          "|"1"|"69885.00"|"77650.00"|"0.00"
"1"|"     70852"|"1"|"215905"|"Skanska USA Bldg WA Divis"|"2/20/2014 12:00:00 AM"|"FEBRUARY BILLING    "|"1"|"9900.00"|"11000.00"|"0.00"
"1"|"     70872"|"1"|"213489"|"Polin & Young            "|"2/26/2014 12:00:00 AM"|"FEB BILLING         "|"1"|"-5030.25"|"-5295.00"|"0.00"
"1"|"     70876"|"1"|"207758"|"Howard S Wright          "|"2/24/2014 12:00:00 AM"|"FEB BILLING         "|"1"|"68527.00"|"68527.00"|"0.00"
"1"|"     70904"|"1"|"208554"|"Jackson Contractors Group"|"2/26/2014 12:00:00 AM"|"FEB BILLING         "|"1"|"57869.50"|"60915.26"|"0.00"
"1"|"     70909"|"1"|"215092"|"SNOHOMISH CO FACILITIES  "|"2/26/2014 12:00:00 AM"|"FEB BILLING         "|"2"|"140.00"|"3040.80"|"240.80"
"1"|"     70912"|"1"|"207758"|"Howard S Wright          "|"2/27/2014 12:00:00 AM"|"BILLING# 6          "|"1"|"0.01"|"8279.75"|"0.00"
"1"|"     70916"|"1"|"219447"|"Agrium US Inc            "|"3/2/2014 12:00:00 AM"|"DEC BILLING         "|"1"|"67260.90"|"67260.90"|"0.00"
"1"|"     70932"|"1"|"215905"|"Skanska USA Bldg WA Divis"|"3/1/2014 12:00:00 AM"|"FEBRUARY BILLING    "|"1"|"1.08"|"638167.08"|"0.00"
"1"|"     70958"|"1"|"213899"|"REKLAIM, INC             "|"3/10/2014 12:00:00 AM"|"RENT                "|"1"|"2500.00"|"2500.00"|"0.00"
"1"|"     71016"|"1"|"206647"|"GLY Construction         "|"3/17/2014 12:00:00 AM"|"MARCH BILLING       "|"1"|"18900.00"|"21000.00"|"0.00"
"1"|"     71040"|"1"|"207760"|"Howard S Wright          "|"3/18/2014 12:00:00 AM"|"MARCH BILLING       "|"2"|"23735.00"|"23735.00"|"0.00"
"1"|"     71045"|"1"|"206341"|"Foushee & Associates     "|"4/1/2014 12:00:00 AM"|"MAR BILLING         "|"2"|"73.26"|"16280.00"|"0.00"
"1"|"     71049"|"1"|"206647"|"GLY Construction         "|"3/20/2014 12:00:00 AM"|"MARCH BILLING       "|"2"|"104202.00"|"115780.00"|"0.00"
"1"|"     71050"|"1"|"208556"|"Jackson Dean Construction"|"3/20/2014 12:00:00 AM"|"MAR BILLING         "|"1"|"43011.00"|"47790.00"|"0.00"
"1"|"     71054"|"1"|"205502"|"Eastside Corridor Constru"|"3/19/2014 12:00:00 AM"|"MARCH BILLING       "|"1"|"160155.75"|"168585.00"|"0.00"
"1"|"     71057"|"1"|"218695"|"Western Partitions       "|"3/21/2014 12:00:00 AM"|"MARCH BILLING       "|"1"|"18406.80"|"20452.00"|"0.00"
"1"|"     71058"|"1"|"206647"|"GLY Construction         "|"3/19/2014 12:00:00 AM"|"RE BILL MARCH 2014  "|"1"|"0.01"|"183594.00"|"0.00"
"1"|"     71074"|"1"|"217372"|"Turner Construction      "|"3/20/2014 12:00:00 AM"|"MAR BILLING         "|"2"|"3965.39"|"65000.00"|"0.00"
"1"|"     71077"|"1"|"217260"|"Total Site Services LLC  "|"3/25/2014 12:00:00 AM"|"MAR BILLING         "|"1"|"9849.00"|"39220.00"|"0.00"
"1"|"     71078"|"1"|"215863"|"Siemens Industry Inc     "|"3/25/2014 12:00:00 AM"|"MSRCH BILLING       "|"1"|"14775.00"|"14775.00"|"0.00"
"1"|"     71095"|"1"|"210313"|"Lydig Construction       "|"3/24/2014 12:00:00 AM"|"MAR BILLING         "|"1"|"479891.44"|"479891.44"|"0.00"
"1"|"     71104"|"1"|"215862"|"Siemens Industry Inc     "|"3/26/2014 12:00:00 AM"|"MARCH BILLING       "|"1"|"45000.00"|"50000.00"|"0.00"
"1"|"     71122"|"1"|"209691"|"LBA Realty BPC-R4YAL     "|"3/27/2014 12:00:00 AM"|"MAR BILLING         "|"2"|"400.15"|"400.15"|"34.72"
"1"|"     71128"|"1"|"214051"|"RODNEY SMITH             "|"3/27/2014 12:00:00 AM"|"MAR BILLING         "|"2"|"250.02"|"250.02"|"21.69"
"1"|"     71130"|"1"|"218695"|"Western Partitions       "|"3/27/2014 12:00:00 AM"|"MAR BILLING         "|"1"|"1000.00"|"1000.00"|"0.00"
"1"|"     71140"|"1"|"207769"|"Hudson Bay Insulation    "|"3/27/2014 12:00:00 AM"|"MAR BILLING         "|"2"|"2826.21"|"2826.21"|"245.20"
"1"|"     71156"|"1"|"219352"|"Disney Facility Services "|"3/28/2014 12:00:00 AM"|"MAR BILLING         "|"2"|"82553.58"|"82553.58"|"7162.18"
